SnapshotDateKey,DeviceID,MissingCriticalPatches,MissingSecurityPatches,DaysSinceLastPatch,ComplianceStatus,SourceSystem,CollectedAt
20260701,DEV-00056,0,1,37,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00057,0,0,27,Compliant,Tanium,2026-07-04
20260701,DEV-00059,0,0,30,Compliant,Tanium,2026-07-02
20260701,DEV-00060,0,0,36,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00061,0,0,22,Compliant,Tanium,2026-07-02
20260701,DEV-00062,0,0,43,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00063,0,4,14,Compliant,Tanium,2026-07-01
20260701,DEV-00064,0,0,27,Compliant,Tanium,2026-07-03
20260701,DEV-00065,3,0,17,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00066,0,0,1,Compliant,Tanium,2026-07-04
20260701,DEV-00067,0,4,16,Compliant,Tanium,2026-07-03
20260701,DEV-00068,0,0,8,Compliant,Tanium,2026-07-02
20260701,DEV-00069,0,4,23,Compliant,Tanium,2026-07-05
20260701,DEV-00070,0,0,43,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00071,0,0,2,Compliant,Tanium,2026-07-05
20260701,DEV-00072,0,0,26,Compliant,Tanium,2026-07-01
20260701,DEV-00073,1,0,44,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00074,0,0,1,Compliant,Tanium,2026-07-03
20260701,DEV-00075,0,0,11,Compliant,Tanium,2026-07-05
20260701,DEV-00076,0,0,12,Compliant,Tanium,2026-07-02
20260701,DEV-00078,0,1,36,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00079,0,1,36,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00081,1,0,24,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00082,2,0,39,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00083,0,0,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00084,1,4,15,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00085,3,2,8,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00086,0,0,15,Compliant,Tanium,2026-07-05
20260701,DEV-00087,1,4,4,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00088,0,0,27,Compliant,Tanium,2026-07-05
20260701,DEV-00089,0,0,9,Compliant,Tanium,2026-07-02
20260701,DEV-00090,0,0,21,Compliant,Tanium,2026-07-03
20260701,DEV-00091,0,0,8,Compliant,Tanium,2026-07-05
20260701,DEV-00092,0,0,23,Compliant,Tanium,2026-07-01
20260701,DEV-00093,0,0,19,Compliant,Tanium,2026-07-03
20260701,DEV-00094,1,0,26,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00096,0,3,40,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00097,2,2,13,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00098,0,2,13,Compliant,Tanium,2026-07-01
20260701,DEV-00099,0,3,26,Compliant,Tanium,2026-07-04
20260701,DEV-00100,0,0,23,Compliant,Tanium,2026-07-05
20260701,DEV-00101,0,0,38,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00102,0,0,14,Compliant,Tanium,2026-07-01
20260701,DEV-00103,2,2,28,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00104,0,0,39,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00105,0,0,0,Compliant,Tanium,2026-07-05
20260701,DEV-00106,0,0,11,Compliant,Tanium,2026-07-03
20260701,DEV-00107,2,0,41,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00108,0,0,8,Compliant,Tanium,2026-07-05
20260701,DEV-00109,0,1,22,Compliant,Tanium,2026-07-01
20260701,DEV-00111,0,1,10,Compliant,Tanium,2026-07-04
20260701,DEV-00112,0,4,7,Compliant,Tanium,2026-07-05
20260701,DEV-00113,0,0,39,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00114,0,1,42,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00115,0,0,42,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00116,2,2,6,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00117,1,0,42,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00118,1,0,8,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00119,1,0,7,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00120,1,0,36,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00121,0,0,32,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00122,0,1,27,Compliant,Tanium,2026-07-01
20260701,DEV-00123,0,0,28,Compliant,Tanium,2026-07-03
20260701,DEV-00124,0,0,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00125,0,1,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00127,1,0,34,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00128,0,0,35,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00129,0,0,35,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00130,1,3,23,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00131,2,2,37,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00132,0,2,0,Compliant,Tanium,2026-07-01
20260701,DEV-00134,0,0,39,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00135,0,0,37,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00136,1,0,39,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00137,1,1,42,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00138,0,0,32,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00139,0,2,33,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00140,0,2,12,Compliant,Tanium,2026-07-04
20260701,DEV-00141,0,2,20,Compliant,Tanium,2026-07-03
20260701,DEV-00142,0,5,10,Compliant,Tanium,2026-07-03
20260701,DEV-00143,0,0,31,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00144,0,2,42,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00145,2,0,33,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00146,0,0,4,Compliant,Tanium,2026-07-01
20260701,DEV-00147,0,0,10,Compliant,Tanium,2026-07-04
20260701,DEV-00148,0,2,41,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00149,0,3,44,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00150,0,0,7,Compliant,Tanium,2026-07-04
20260701,DEV-00152,0,0,17,Compliant,Tanium,2026-07-04
20260701,DEV-00153,0,0,3,Compliant,Tanium,2026-07-03
20260701,DEV-00154,0,0,1,Compliant,Tanium,2026-07-05
20260701,DEV-00155,2,0,32,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00157,2,1,16,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00158,0,0,41,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00159,0,1,21,Compliant,Tanium,2026-07-02
20260701,DEV-00160,0,0,18,Compliant,Tanium,2026-07-02
20260701,DEV-00162,1,1,31,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00163,0,4,42,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00164,0,0,1,Compliant,Tanium,2026-07-02
20260701,DEV-00165,0,0,44,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00166,0,0,24,Compliant,Tanium,2026-07-02
20260701,DEV-00167,0,0,16,Compliant,Tanium,2026-07-01
20260701,DEV-00169,0,1,29,Compliant,Tanium,2026-07-01
20260701,DEV-00170,0,4,29,Compliant,Tanium,2026-07-03
20260701,DEV-00171,3,5,31,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00172,0,4,11,Compliant,Tanium,2026-07-05
20260701,DEV-00173,0,1,10,Compliant,Tanium,2026-07-04
20260701,DEV-00174,0,4,14,Compliant,Tanium,2026-07-04
20260701,DEV-00175,0,0,42,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00176,0,0,2,Compliant,Tanium,2026-07-04
20260701,DEV-00177,0,1,21,Compliant,Tanium,2026-07-02
20260701,DEV-00178,0,4,8,Compliant,Tanium,2026-07-05
20260701,DEV-00179,0,1,26,Compliant,Tanium,2026-07-01
20260701,DEV-00180,0,0,34,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00182,0,1,35,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00183,1,0,44,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00184,0,5,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00185,4,3,5,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00186,0,1,27,Compliant,Tanium,2026-07-04
20260701,DEV-00187,2,0,7,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00188,0,0,8,Compliant,Tanium,2026-07-04
20260701,DEV-00189,0,3,39,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00190,0,0,5,Compliant,Tanium,2026-07-05
20260701,DEV-00191,0,4,24,Compliant,Tanium,2026-07-04
20260701,DEV-00192,0,1,21,Compliant,Tanium,2026-07-02
20260701,DEV-00193,0,2,3,Compliant,Tanium,2026-07-01
20260701,DEV-00194,0,0,2,Compliant,Tanium,2026-07-04
20260701,DEV-00195,0,3,6,Compliant,Tanium,2026-07-04
20260701,DEV-00196,0,4,22,Compliant,Tanium,2026-07-02
20260701,DEV-00197,0,0,39,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00198,0,0,10,Compliant,Tanium,2026-07-02
20260701,DEV-00199,0,1,23,Compliant,Tanium,2026-07-04
20260701,DEV-00200,0,0,33,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00201,0,0,26,Compliant,Tanium,2026-07-05
20260701,DEV-00202,2,0,34,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00203,1,4,19,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00205,2,0,14,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00206,4,3,3,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00207,1,0,38,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00209,1,0,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00210,0,2,4,Compliant,Tanium,2026-07-02
20260701,DEV-00211,0,0,38,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00213,0,0,7,Compliant,Tanium,2026-07-03
20260701,DEV-00214,0,2,9,Compliant,Tanium,2026-07-04
20260701,DEV-00215,0,0,21,Compliant,Tanium,2026-07-02
20260701,DEV-00217,1,0,45,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00219,2,0,42,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00220,3,3,26,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00221,0,0,35,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00222,1,2,29,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00223,0,3,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00224,0,0,34,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00225,1,5,15,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00226,2,0,28,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00227,1,2,11,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00228,1,0,41,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00229,0,1,3,Compliant,Tanium,2026-07-04
20260701,DEV-00230,0,0,27,Compliant,Tanium,2026-07-05
20260701,DEV-00231,0,0,26,Compliant,Tanium,2026-07-01
20260701,DEV-00232,2,0,23,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00233,1,0,3,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00234,0,1,29,Compliant,Tanium,2026-07-03
20260701,DEV-00235,3,0,27,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00236,1,2,24,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00237,0,1,36,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00238,2,0,27,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00239,0,2,21,Compliant,Tanium,2026-07-02
20260701,DEV-00240,0,1,31,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00241,0,0,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00242,0,0,22,Compliant,Tanium,2026-07-05
20260701,DEV-00243,0,2,28,Compliant,Tanium,2026-07-04
20260701,DEV-00244,0,0,39,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00245,1,1,24,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00246,0,1,3,Compliant,Tanium,2026-07-04
20260701,DEV-00249,2,0,8,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00250,0,0,17,Compliant,Tanium,2026-07-04
20260701,DEV-00251,1,0,33,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00252,0,0,11,Compliant,Tanium,2026-07-03
20260701,DEV-00253,0,1,14,Compliant,Tanium,2026-07-01
20260701,DEV-00254,0,0,15,Compliant,Tanium,2026-07-03
20260701,DEV-00255,0,4,23,Compliant,Tanium,2026-07-01
20260701,DEV-00256,1,2,0,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00259,0,2,4,Compliant,Tanium,2026-07-01
20260701,DEV-00260,0,2,2,Compliant,Tanium,2026-07-02
20260701,DEV-00261,0,0,8,Compliant,Tanium,2026-07-05
20260701,DEV-00263,0,1,7,Compliant,Tanium,2026-07-03
20260701,DEV-00264,0,0,15,Compliant,Tanium,2026-07-05
20260701,DEV-00265,0,0,30,Compliant,Tanium,2026-07-05
20260701,DEV-00266,0,0,34,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00267,2,0,0,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00268,0,1,24,Compliant,Tanium,2026-07-02
20260701,DEV-00269,0,3,43,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00271,0,0,9,Compliant,Tanium,2026-07-05
20260701,DEV-00272,0,0,6,Compliant,Tanium,2026-07-03
20260701,DEV-00273,0,1,39,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00274,1,1,22,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00275,0,1,28,Compliant,Tanium,2026-07-02
20260701,DEV-00276,0,1,37,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00277,0,0,22,Compliant,Tanium,2026-07-05
20260701,DEV-00278,0,0,39,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00279,0,5,6,Compliant,Tanium,2026-07-04
20260701,DEV-00281,0,0,10,Compliant,Tanium,2026-07-04
20260701,DEV-00282,0,0,26,Compliant,Tanium,2026-07-02
20260701,DEV-00283,0,1,10,Compliant,Tanium,2026-07-05
20260701,DEV-00284,0,4,5,Compliant,Tanium,2026-07-02
20260701,DEV-00285,1,0,7,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00286,1,0,2,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00287,0,1,42,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00288,0,4,40,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00289,0,1,38,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00290,0,0,14,Compliant,Tanium,2026-07-02
20260701,DEV-00291,3,2,40,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00292,0,3,25,Compliant,Tanium,2026-07-04
20260701,DEV-00293,0,2,31,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00294,0,0,41,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00295,0,0,44,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00296,0,3,36,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00297,0,0,9,Compliant,Tanium,2026-07-05
20260701,DEV-00298,1,1,29,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00299,0,0,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00300,1,0,7,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00301,0,2,5,Compliant,Tanium,2026-07-01
20260701,DEV-00302,3,5,1,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00304,1,0,2,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00305,3,0,1,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00306,0,2,2,Compliant,Tanium,2026-07-01
20260701,DEV-00307,0,0,40,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00308,0,0,28,Compliant,Tanium,2026-07-01
20260701,DEV-00309,1,0,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00310,0,1,25,Compliant,Tanium,2026-07-01
20260701,DEV-00311,0,0,32,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00312,0,2,40,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00313,0,0,22,Compliant,Tanium,2026-07-04
20260701,DEV-00314,1,0,42,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00315,0,5,26,Compliant,Tanium,2026-07-02
20260701,DEV-00316,0,0,23,Compliant,Tanium,2026-07-01
20260701,DEV-00317,2,0,8,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00318,0,0,1,Compliant,Tanium,2026-07-02
20260701,DEV-00319,1,1,26,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00320,0,0,18,Compliant,Tanium,2026-07-01
20260701,DEV-00321,0,0,36,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00322,0,0,18,Compliant,Tanium,2026-07-03
20260701,DEV-00323,1,4,39,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00324,0,0,17,Compliant,Tanium,2026-07-02
20260701,DEV-00325,0,0,13,Compliant,Tanium,2026-07-05
20260701,DEV-00326,0,0,21,Compliant,Tanium,2026-07-05
20260701,DEV-00328,0,1,41,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00330,0,3,22,Compliant,Tanium,2026-07-05
20260701,DEV-00331,3,0,19,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00333,0,0,7,Compliant,Tanium,2026-07-04
20260701,DEV-00335,0,0,40,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00336,0,0,11,Compliant,Tanium,2026-07-04
20260701,DEV-00337,0,5,13,Compliant,Tanium,2026-07-03
20260701,DEV-00338,0,0,11,Compliant,Tanium,2026-07-05
20260701,DEV-00339,0,4,32,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00340,3,0,6,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00341,0,0,33,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00342,0,1,42,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00343,0,2,17,Compliant,Tanium,2026-07-05
20260701,DEV-00344,1,3,3,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00345,0,0,43,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00347,3,1,16,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00348,0,2,26,Compliant,Tanium,2026-07-03
20260701,DEV-00349,1,3,0,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00351,1,0,22,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00352,0,0,45,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00353,0,0,39,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00354,3,1,17,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00355,0,0,17,Compliant,Tanium,2026-07-02
20260701,DEV-00356,0,0,32,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00357,0,1,40,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00358,0,0,26,Compliant,Tanium,2026-07-02
20260701,DEV-00359,0,0,37,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00360,0,5,19,Compliant,Tanium,2026-07-04
20260701,DEV-00361,1,0,1,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00362,0,0,31,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00363,0,0,27,Compliant,Tanium,2026-07-02
20260701,DEV-00364,2,0,0,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00365,0,1,36,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00366,0,0,41,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00367,1,0,17,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00368,1,0,44,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00369,1,3,20,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00370,2,0,0,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00372,2,4,19,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00373,1,0,2,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00374,0,0,27,Compliant,Tanium,2026-07-03
20260701,DEV-00375,1,0,27,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00376,0,5,2,Compliant,Tanium,2026-07-01
20260701,DEV-00377,0,0,36,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00378,0,0,15,Compliant,Tanium,2026-07-02
20260701,DEV-00379,0,1,41,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00380,0,0,41,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00381,0,0,23,Compliant,Tanium,2026-07-04
20260701,DEV-00382,0,4,32,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00383,1,0,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00384,0,1,0,Compliant,Tanium,2026-07-02
20260701,DEV-00385,1,0,32,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00386,1,0,37,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00387,0,1,23,Compliant,Tanium,2026-07-02
20260701,DEV-00388,0,0,26,Compliant,Tanium,2026-07-01
20260701,DEV-00389,0,0,6,Compliant,Tanium,2026-07-02
20260701,DEV-00390,0,0,10,Compliant,Tanium,2026-07-04
20260701,DEV-00391,1,0,11,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00392,0,2,17,Compliant,Tanium,2026-07-02
20260701,DEV-00393,0,2,0,Compliant,Tanium,2026-07-03
20260701,DEV-00394,0,3,31,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00395,0,0,13,Compliant,Tanium,2026-07-05
20260701,DEV-00396,0,4,0,Compliant,Tanium,2026-07-05
20260701,DEV-00397,0,0,44,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00398,0,1,39,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00399,0,0,9,Compliant,Tanium,2026-07-04
20260701,DEV-00400,0,0,5,Compliant,Tanium,2026-07-03
20260701,DEV-00401,0,0,19,Compliant,Tanium,2026-07-03
20260701,DEV-00402,0,0,35,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00403,0,0,31,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00404,3,0,5,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00405,0,0,40,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00406,0,0,39,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00407,0,0,45,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00408,0,0,33,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00409,0,0,21,Compliant,Tanium,2026-07-01
20260701,DEV-00410,0,3,43,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00412,0,0,3,Compliant,Tanium,2026-07-05
20260701,DEV-00413,0,0,9,Compliant,Tanium,2026-07-03
20260701,DEV-00414,0,4,6,Compliant,Tanium,2026-07-03
20260701,DEV-00415,1,0,32,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00416,1,2,31,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00417,0,0,37,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00418,0,2,38,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00419,0,0,16,Compliant,Tanium,2026-07-04
20260701,DEV-00420,0,0,2,Compliant,Tanium,2026-07-01
20260701,DEV-00421,0,0,8,Compliant,Tanium,2026-07-05
20260701,DEV-00422,1,0,41,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00423,0,0,9,Compliant,Tanium,2026-07-01
20260701,DEV-00424,0,2,42,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00425,1,0,33,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00426,0,0,6,Compliant,Tanium,2026-07-03
20260701,DEV-00427,0,0,29,Compliant,Tanium,2026-07-04
20260701,DEV-00428,0,2,1,Compliant,Tanium,2026-07-02
20260701,DEV-00429,0,0,26,Compliant,Tanium,2026-07-01
20260701,DEV-00430,0,0,5,Compliant,Tanium,2026-07-04
20260701,DEV-00431,2,1,8,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00433,0,1,10,Compliant,Tanium,2026-07-01
20260701,DEV-00435,0,3,17,Compliant,Tanium,2026-07-03
20260701,DEV-00436,0,0,6,Compliant,Tanium,2026-07-01
20260701,DEV-00437,0,0,33,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00438,0,0,28,Compliant,Tanium,2026-07-04
20260701,DEV-00440,1,1,20,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00441,0,0,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00442,0,0,9,Compliant,Tanium,2026-07-01
20260701,DEV-00443,0,0,5,Compliant,Tanium,2026-07-04
20260701,DEV-00444,0,0,20,Compliant,Tanium,2026-07-04
20260701,DEV-00445,2,0,32,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00446,3,0,23,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00447,0,0,31,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00449,0,0,9,Compliant,Tanium,2026-07-02
20260701,DEV-00450,0,0,28,Compliant,Tanium,2026-07-02
20260701,DEV-00451,0,2,0,Compliant,Tanium,2026-07-04
20260701,DEV-00453,0,1,10,Compliant,Tanium,2026-07-03
20260701,DEV-00454,1,5,8,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00455,0,0,15,Compliant,Tanium,2026-07-01
20260701,DEV-00457,0,1,42,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00458,0,3,16,Compliant,Tanium,2026-07-05
20260701,DEV-00459,1,0,32,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00461,0,0,24,Compliant,Tanium,2026-07-01
20260701,DEV-00463,0,0,2,Compliant,Tanium,2026-07-01
20260701,DEV-00464,1,2,14,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00465,0,0,16,Compliant,Tanium,2026-07-02
20260701,DEV-00467,0,1,36,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00468,2,0,7,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00469,0,0,4,Compliant,Tanium,2026-07-02
20260701,DEV-00470,0,1,9,Compliant,Tanium,2026-07-01
20260701,DEV-00471,1,1,27,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00472,0,0,37,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00473,0,3,19,Compliant,Tanium,2026-07-02
20260701,DEV-00474,0,0,39,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00475,0,2,16,Compliant,Tanium,2026-07-03
20260701,DEV-00476,0,0,12,Compliant,Tanium,2026-07-01
20260701,DEV-00477,0,1,2,Compliant,Tanium,2026-07-01
20260701,DEV-00478,0,0,8,Compliant,Tanium,2026-07-01
20260701,DEV-00480,0,2,17,Compliant,Tanium,2026-07-05
20260701,DEV-00481,0,0,37,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00482,0,0,5,Compliant,Tanium,2026-07-03
20260701,DEV-00483,0,0,43,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00484,0,0,0,Compliant,Tanium,2026-07-04
20260701,DEV-00485,0,0,6,Compliant,Tanium,2026-07-02
20260701,DEV-00486,0,0,20,Compliant,Tanium,2026-07-01
20260701,DEV-00487,4,1,35,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00488,1,0,6,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00489,0,2,29,Compliant,Tanium,2026-07-05
